RegionName,CountryName,Year,SuicideCount,Population,GDP,InflationRate,EmploymentPopulationRatio
North America and the Caribbean,United States of America,2006,33300.0,298379912.0,13815600000000.0,3.225944101,61.921
North America and the Caribbean,United States of America,2007,34602.0,301231207.0,14474200000000.0,2.852672482,61.752
North America and the Caribbean,United States of America,2008,36035.0,304093966.0,14769900000000.0,3.839100297,61.005
North America and the Caribbean,United States of America,2009,36912.0,306771529.0,14478100000000.0,-0.355546266,58.2
North America and the Caribbean,United States of America,2010,38369.0,309327143.0,15049000000000.0,1.640043442,57.369
North America and the Caribbean,United States of America,2011,39518.0,311583481.0,15599700000000.0,3.156841569,57.326
North America and the Caribbean,United States of America,2012,40600.0,313877662.0,16254000000000.0,2.069337265,57.752
North America and the Caribbean,United States of America,2013,41149.0,316059947.0,16843200000000.0,1.464832656,57.845
North America and the Caribbean,United States of America,2014,42773.0,318386329.0,17550700000000.0,1.622222977,58.351
North America and the Caribbean,United States of America,2015,44193.0,320738994.0,18206000000000.0,0.118627136,58.785
North America and the Caribbean,United States of America,2016,44965.0,323071755.0,18695100000000.0,1.261583206,59.181
North America and the Caribbean,United States of America,2017,47173.0,325122128.0,19477300000000.0,2.130110004,59.59
North America and the Caribbean,United States of America,2018,48344.0,326838199.0,20533100000000.0,2.442583297,59.94
North America and the Caribbean,United States of America,2019,47511.0,328329953.0,21381000000000.0,1.812210075,60.329
North America and the Caribbean,United States of America,2020,45979.0,331511512.0,21060500000000.0,1.233584396,56.38
North America and the Caribbean,United States of America,2021,48183.0,332031554.0,23315100000000.0,4.697858864,57.946
Central and South America,Uruguay,1993,420.0,3171747.0,15002136971.0,54.10079244,51.865
Central and South America,Uruguay,1994,408.0,3189945.0,17474588896.0,44.73604215,52.857
Central and South America,Uruguay,1995,429.0,3208300.0,19297663097.0,42.2483198,53.259
Central and South America,Uruguay,1996,400.0,3226633.0,20515458114.0,28.3420486,53.115
Central and South America,Uruguay,1997,462.0,3245069.0,23969739234.0,19.81880932,53.721
Central and South America,Uruguay,1998,525.0,3262683.0,25385886978.0,10.81107031,55.299
Central and South America,Uruguay,1999,456.0,3278963.0,23983945191.0,5.658688039,53.53
Central and South America,Uruguay,2000,565.0,3292224.0,22823270892.0,4.763824727,52.562
